Date & Time,use [kW],gen [kW],HVAC [kW],Garage [kW],Main House + Pumps [kW],Water Heater [kW],Heat Pump [kW],Heaters - upstairs [kW],Heater - downstairs [kW],Range [kW],HRV [kW],Dishwasher [kW],Main House [kW],Washer and Dryer [kW],KitL MasLP BathLP LoftLP GueLP [kW],KitP LivLP StairsUpLP [kW],Well Pump [kW],Booster Pump [kW],Garage Water Heater [kW],Solar Net [kW],Main Grid [kW],Solar Pos [kW],Septic Pump [kW]
1/6/2017 23:00,2.690912905,0.13720691,-1.058152998,-0.581599618,-2.109313287,-0.298954398,-0.996567801,-0.007667257,-0.035086285,-0.02058647,-0.018831655,-0.029058993,-1.916760556,-0.096673472,-0.192998194,-0.147331609,-0.134660914,-0.057891817,-0.089518044,0.12754206,-2.563370845,0.13720691,0.000298623
1/5/2017 23:00,2.596160243,0.316369248,-1.234197986,-0.480343032,-2.115817211,-0.140593715,-1.154389907,-0.012076238,-0.048680428,-0.095886424,-0.019051412,-0.000722153,-2.108495243,-0.267924907,-0.166465012,-0.135715301,0.000005683,-0.00732765,-0.044827361,0.306991262,-2.289168981,0.316369248,0.000380532
1/4/2017 23:00,2.129724826,0.236883704,-1.083164074,-0.478079051,-1.651645775,-0.112671539,-0.958349132,-0.015172326,-0.090535417,-0.017436377,-0.019107199,-0.03070434,-1.626735637,-0.01251662,-0.166822639,-0.13068978,-0.020171123,-0.004739016,-0.091412454,0.227404005,-1.902320822,0.236883704,-0.001729063
1/3/2017 23:00,1.896533102,0.229226516,-0.990547465,-0.288221204,-1.608311898,-0.208246065,-0.874940833,-0.026385532,-0.058632813,-0.026558646,-0.030588287,-0.000739271,-1.580478843,-0.003064884,-0.170417477,-0.104136944,-0.019614155,-0.0082189,-0.046116736,0.21968897,-1.676844132,0.229226516,-0.004840255
1/2/2017 23:00,2.426918773,0.231552396,-1.041184931,-0.623947303,-1.80297147,-0.182003785,-0.921261181,-0.02863191,-0.042444954,-0.020767708,-0.048846887,-0.06044581,-1.774975613,-0.061899838,-0.06997235,-0.010108183,-0.019278588,-0.008717269,-0.045612164,0.222122199,-2.204796574,0.231552396,0.000075174
1/1/2017 23:00,2.332979363,0.26530566,-1.083637986,-0.249434769,-2.083544595,-0.319270498,-1.010416215,-0.016793924,-0.007570752,-0.093078333,-0.048857095,-0.034081782,-2.019134711,-0.056065104,-0.089433553,0,-0.043331354,-0.02107853,-0.089732824,0.256076725,-2.076902639,0.26530566,0.000109942
12/31/2016 23:00,1.980778785,0.212307338,-0.824845648,-0.449061215,-1.531717569,-0.163685799,-0.76800603,-0.004722176,-0.002664155,-0.034389468,-0.049453287,-0.030214282,-1.49943669,-0.000303657,-0.067081898,0,-0.022455544,-0.009825336,-0.046637488,0.202647292,-1.778131493,0.212307338,0.00007169
12/30/2016 23:00,2.712118565,0.085781667,-0.835556481,-0.827862963,-1.884255602,-0.2438189,-0.779441887,-0.00457485,-0.002454456,-0.116592234,-0.049085289,-0.029976319,-1.854504109,-0.000298426,-0.08115213,0,-0.020554086,-0.009197407,-0.09271419,0.076076042,-2.636042523,0.085781667,-0.006940787
12/29/2016 23:00,2.374241366,0.291426563,-0.714987512,-0.352829977,-2.021411389,-0.199485347,-0.657973565,-0.004535104,-0.002531725,-0.146246412,-0.049947118,-0.06343213,-1.963276817,-0.3338739,-0.069983576,0,-0.04009794,-0.018036632,-0.042549988,0.281576435,-2.092664931,0.291426563,-0.000254641
12/28/2016 23:00,2.75938206,0.056241331,-0.730963009,-0.544731134,-2.214650926,-0.248376586,-0.674121794,-0.004484363,-0.002551007,-0.091666192,-0.049805845,-0.031514155,-2.153992813,-0.532316574,-0.058377998,0,-0.042494352,-0.018163762,-0.066747917,0.045474132,-2.713907928,0.056241331,0.000473299
12/27/2016 23:00,2.442723553,0.259477373,-0.738643576,-0.791348727,-1.651374826,-0.196942546,-0.679868391,-0.004467315,-0.002658519,-0.117507662,-0.051649352,-0.027437014,-1.596177361,-0.00300647,-0.064884213,0,-0.038175764,-0.017021701,-0.122662361,0.249982813,-2.192740741,0.259477373,-0.004395706
12/26/2016 23:00,2.98902397,0.232737639,-0.723941505,-1.077401632,-1.911622338,-0.382285382,-0.667266771,-0.004495104,-0.002733738,-0.115892616,-0.049445891,-0.034752685,-1.83510478,-0.101940023,-0.050083889,0,-0.050192766,-0.026324792,-0.121582708,0.223184213,-2.765839757,0.232737639,-0.005276644
12/25/2016 23:00,2.330974398,0.131640938,-0.771754942,-0.811852303,-1.519122095,-0.120366019,-0.711784352,-0.004884988,-0.00597897,-0.119488646,-0.049106632,-0.027026933,-1.511892951,-0.002893067,-0.060070938,0,-0.000016817,-0.007212326,-0.046685556,0.121149109,-2.209825289,0.131640938,-0.000073183
12/24/2016 23:00,2.253876597,0.249866863,-0.741713426,-0.521135799,-1.732740799,-0.18142787,-0.682509491,-0.004497118,-0.005025127,-0.155715579,-0.04968169,-0.046107269,-1.703560729,-0.003279861,-0.071720208,0,-0.020530035,-0.008650035,-0.092660255,0.240262882,-2.013613715,0.249866863,-0.000492315
12/23/2016 23:00,2.669367025,0.26456735,-0.722115845,-0.497149537,-2.172217488,-0.325600949,-0.658616354,-0.006404306,-0.007577106,-0.215232454,-0.049518079,-0.043046701,-1.95109934,-0.138467002,-0.073146285,0,-0.157758958,-0.06335919,-0.045475058,0.254768565,-2.414598461,0.26456735,-0.005196169
12/22/2016 23:00,2.10106419,0.060097581,-0.758414664,-0.429762778,-1.671301412,-0.189312315,-0.702052361,-0.004393634,-0.002457269,-0.036901806,-0.0495114,-0.059984167,-1.6361175,-0.147545475,-0.042340012,0,-0.021241898,-0.013942014,-0.089010417,0.050758715,-2.050305475,0.060097581,-0.002792523
12/21/2016 23:00,2.871134734,0.099557951,-0.741921169,-0.712239803,-2.158894931,-0.453196007,-0.685334734,-0.004573831,-0.002580752,-0.080450544,-0.049431852,-0.031385799,-2.069396829,-0.324387813,-0.051976644,0,-0.060456759,-0.029041343,-0.045456586,0.090464792,-2.780669942,0.099557951,-0.000012662
12/20/2016 23:00,1.769519884,0.294654502,-0.734984803,-0.329098611,-1.440421273,-0.070098681,-0.678090891,-0.004554664,-0.002472535,-0.199558206,-0.049866713,-0.000802303,-1.41475485,-0.002920093,-0.044300382,0,-0.02001412,-0.005652303,-0.04243603,0.284956181,-1.484563704,0.294654502,-0.000043218
12/19/2016 23:00,1.990761192,0.225440938,-0.718163681,-0.632500463,-1.358260729,-0.115854954,-0.660606991,-0.004460532,-0.002478924,-0.017378912,-0.050617234,-0.029249097,-1.32973919,-0.002975498,-0.049137419,0,-0.020133542,-0.008387998,-0.077882616,0.215632604,-1.775128588,0.225440938,-0.007777222
12/18/2016 23:00,1.853733738,0.074316933,-0.791107882,-0.552998877,-1.300734861,-0.122768646,-0.719048322,-0.009452315,-0.013163796,-0.013429757,-0.049443449,-0.000715961,-1.295631389,-0.002962245,-0.043041713,0,0.000030775,-0.005134248,-0.090388519,0.064658137,-1.789075602,0.074316933,0.000166285
12/17/2016 23:00,3.173747083,0.275164907,-1.111867442,-0.69820919,-2.475537894,-0.603945058,-0.984248877,-0.033160891,-0.045579676,-0.069146632,-0.048877998,-0.06524037,-2.391709074,-0.002915579,-0.049305463,0,-0.05133397,-0.03249485,-0.048168287,0.266106481,-2.907640602,0.275164907,0.000052106
12/16/2016 23:00,3.44644941,0.146861898,-1.295793044,-0.837018264,-2.609431146,-0.390427188,-1.196853472,-0.013683958,-0.036887778,-0.119424838,-0.048367836,-0.030085127,-2.543714792,-0.130082847,-0.063720856,0,-0.044861215,-0.020855139,-0.092622234,0.137867442,-3.308581968,0.146861898,-0.004327836
12/15/2016 23:00,2.916284942,0.21482934,-1.013552153,-0.456781528,-2.459503414,-0.426002465,-0.962804977,-0.006554826,-0.007703218,-0.164389086,-0.036489132,-0.000913241,-2.381705532,-0.228517384,-0.042947778,0,-0.05128272,-0.026515162,-0.044801968,0.205459502,-2.71082544,0.21482934,-0.004934711
12/14/2016 23:00,2.685372292,0.269944595,-0.80135397,-0.65487441,-2.030497882,-0.29526713,-0.757706667,-0.015739954,-0.008618646,-0.066753067,-0.019288704,-0.058914282,-1.970213356,-0.257387662,-0.041197581,0,-0.043504063,-0.016780463,-0.04563441,0.26046397,-2.424908322,0.269944595,0.000066435
12/13/2016 23:00,2.25120809,0.224064641,-0.810578322,-0.673639954,-1.577568137,-0.148524688,-0.773381968,-0.008728681,-0.009201007,-0.044797477,-0.019266667,-0.000777743,-1.54474772,-0.136887951,-0.054864919,0,-0.021077639,-0.011742778,-0.071352431,0.2144861,-2.036721991,0.224064641,0.000010382
12/12/2016 23:00,2.372512581,0.168260671,-0.717373472,-0.893828657,-1.478683924,-0.114359861,-0.691241181,-0.004437894,-0.00245125,-0.017340231,-0.019243148,-0.029745706,-1.446530532,-0.140832153,-0.050516169,0,-0.021329988,-0.010823403,-0.115809236,0.158457743,-2.214054838,0.168260671,0.000329363
12/11/2016 23:00,1.845443866,0.07173934,-0.708251053,-0.591581713,-1.253862153,-0.082789653,-0.682103576,-0.004451134,-0.002430567,-0.019616296,-0.019265775,-0.000728391,-1.231121701,-0.002979259,-0.046070104,0,-0.019071829,-0.003668623,-0.097479201,0.061921539,-1.783522326,0.07173934,-0.005595694
12/10/2016 23:00,2.357480301,0.132174919,-0.72021728,-0.53941287,-1.818067431,-0.382315683,-0.693958148,-0.00445419,-0.002517836,-0.090819977,-0.019287106,-0.032307025,-1.743511192,-0.064903935,-0.060648773,0,-0.037797222,-0.036759016,-0.045174907,0.122373507,-2.235106794,0.132174919,-0.002126192
12/9/2016 23:00,2.32106684,0.125798773,-0.718598148,-0.667980394,-1.653086447,-0.16523559,-0.689957917,-0.005084722,-0.004143275,-0.138402176,-0.019412234,-0.031845648,-1.462275625,-0.002963056,-0.0470936,0,-0.138349433,-0.052461389,-0.082866204,0.115497419,-2.205569421,0.125798773,0.000407604
12/8/2016 23:00,2.037975938,0.014350486,-0.859989479,-0.533685683,-1.504290255,-0.124736007,-0.792882512,-0.013517454,-0.022398981,-0.020510266,-0.031190532,-0.000745046,-1.499937928,-0.003010532,-0.046715694,0,0.000088472,-0.004440799,-0.04584478,0.002198912,-2.035777025,0.014350486,0.000036516
12/7/2016 23:00,2.632909734,0.221800637,-0.941321655,-0.820245012,-1.812664722,-0.260064236,-0.872739606,-0.030913056,-0.003704051,-0.088241829,-0.033964942,-0.033267361,-1.75715,-0.01656581,-0.049149155,0,-0.039950139,-0.015564583,-0.08573397,0.212278356,-2.420631377,0.221800637,0.000284884
12/6/2016 23:00,2.092087604,0.218353322,-0.99182787,-0.344757766,-1.747329838,-0.163748924,-0.90686412,-0.032532847,-0.002519664,-0.126371887,-0.049911238,-0.030358958,-1.730893067,-0.072628067,-0.047588692,0,-0.010435394,-0.006001377,-0.045773796,0.208865046,-1.883222558,0.218353322,-0.007449792
12/5/2016 23:00,2.744574063,0.228555081,-0.788345208,-0.796510729,-1.948063333,-0.235701944,-0.724559722,-0.011285602,-0.002539896,-0.067199063,-0.049959988,-0.032073148,-1.897078519,-0.406092778,-0.048256192,0,-0.033554826,-0.017429988,-0.079015162,0.219026678,-2.525547384,0.228555081,0.000231424
12/4/2016 23:00,2.236300799,0.100403206,-0.7483225,-0.734154664,-1.502146134,-0.277991678,-0.69062456,-0.00529309,-0.002477141,-0.03378434,-0.049927708,-0.032255498,-1.465362095,-0.00119191,-0.051662164,0,-0.023518206,-0.013265833,-0.095624919,0.090538576,-2.145762222,0.100403206,0.000157731
12/3/2016 23:00,1.50822831,0.216384178,-0.702923553,-0.05012985,-1.458098461,-0.287150706,-0.645534688,-0.00442625,-0.002498079,-0.021251852,-0.050464537,-0.024078218,-1.415640868,-0.001178299,-0.049117303,0,-0.027461505,-0.014996088,-0.047731678,0.206062153,-1.302166157,0.216384178,-0.000020521
12/2/2016 23:00,1.563379468,0.129980498,-0.653154282,-0.362794144,-1.200585324,-0.104536667,-0.595783611,-0.004444641,-0.002462396,-0.020157025,-0.050463634,-0.000946296,-1.176492176,-0.001198194,-0.046267025,0,-0.01908765,-0.005005498,-0.047629815,0.12011463,-1.443264838,0.129980498,0.000074491
12/1/2016 23:00,1.834946597,0.105370231,-0.654946042,-0.678919317,-1.15602728,-0.086542789,-0.597150671,-0.004482824,-0.002475382,-0.017659317,-0.050837164,-0.00075272,-1.130710162,-0.001194479,-0.049691944,0,-0.020376863,-0.004940255,-0.048275266,0.094055706,-1.740890891,0.105370231,-0.000756875
11/30/2016 23:00,2.700959086,0.160232326,-0.704627882,-0.847097593,-1.853861493,-0.239277454,-0.646968194,-0.004493137,-0.00255853,-0.020709745,-0.050608021,-0.032126678,-1.817474722,-0.383568229,-0.050447523,0,-0.021412813,-0.014973958,-0.090340231,0.150350625,-2.550608461,0.160232326,-0.007369236
11/29/2016 23:00,1.605997859,0.229828218,-0.61840816,-0.181548808,-1.424449051,-0.307381586,-0.560614757,-0.004488044,-0.002527813,-0.040302535,-0.050777546,-0.027811725,-1.386278229,-0.001705706,-0.044320729,0,-0.022752326,-0.015418495,-0.047358368,0.220169757,-1.385828102,0.229828218,0.000151181
11/28/2016 23:00,1.818058368,0.270854178,-0.65289022,-0.499013252,-1.319045116,-0.144360648,-0.594935509,-0.004728877,-0.002493623,-0.026499745,-0.050732211,-0.000820035,-1.290023322,-0.001754063,-0.047222095,0,-0.020779549,-0.008242245,-0.047771505,0.260529097,-1.557529271,0.270854178,-0.00014809
11/27/2016 23:00,2.229535301,0.272179039,-0.691134745,-0.721769005,-1.507766296,-0.202426076,-0.6335564,-0.004491713,-0.002498414,-0.043857292,-0.050588218,-0.056976991,-1.479227292,-0.001768646,-0.051313854,0,-0.02076338,-0.007775625,-0.091370671,0.261874641,-1.96766066,0.272179039,-0.000618079
11/26/2016 23:00,2.678070683,0.063447407,-0.663564873,-0.773737905,-1.904332778,-0.34886316,-0.604394039,-0.004537824,-0.00435956,-0.142914282,-0.050273449,-0.034066192,-1.8425936,-0.001693542,-0.07029434,0,-0.040811678,-0.0209275,-0.048205961,0.052202465,-2.625868218,0.063447407,-0.007592141
11/25/2016 23:00,1.635980868,0.159595602,-0.593645995,-0.402791424,-1.233189444,-0.057798519,-0.502296123,-0.033812558,-0.006739861,-0.027798264,-0.050797454,-0.000915764,-1.08370397,-0.001779826,-0.035291748,0,-0.102387454,-0.047098021,-0.048206921,0.148505336,-1.487475532,0.159595602,-0.000184942
11/24/2016 23:00,1.260863044,0.304861968,-0.526632975,-0.402529225,-0.858333819,-0.039044329,-0.425989826,-0.047240231,-0.002432789,-0.013989491,-0.050970127,-0.000905961,-0.858441007,-0.00179978,-0.030492025,0,0.000004248,0.00010294,-0.09543456,0.295021354,-0.96584169,0.304861968,-0.00024037
11/23/2016 23:00,1.160689745,0.030546609,-0.460478681,-0.366470405,-0.79421934,-0.04540691,-0.37060485,-0.036818171,-0.002411713,-0.013933773,-0.050643947,-0.000897025,-0.794271262,-0.001796169,-0.028096898,0,-0.000034965,0.000086887,-0.048264259,0.019514062,-1.141175683,0.030546609,-0.00021066
11/22/2016 23:00,1.757119803,0.244685289,-0.434939167,-0.224247535,-1.532872269,-0.289869352,-0.375721042,-0.005964271,-0.002540116,-0.183868727,-0.050713738,-0.053907928,-1.481596632,-0.099023565,-0.06386463,0,-0.039465498,-0.011810139,-0.046778345,0.234816644,-1.52230316,0.244685289,0.000071655
11/21/2016 23:00,2.004656725,0.177011574,-0.491015532,-0.560016343,-1.444640382,-0.237316701,-0.432984086,-0.00458419,-0.002540822,-0.127566597,-0.050906435,-0.034804225,-1.411846574,-0.078223287,-0.07829235,0,-0.020361181,-0.012432627,-0.046307164,0.166243218,-1.838413507,0.177011574,0.000227558
11/20/2016 23:00,1.332280208,0.342932188,-0.447938194,-0.248719144,-1.083561065,-0.115947153,-0.389668889,-0.004588924,-0.002506134,-0.069342419,-0.051174248,-0.000853322,-1.058420787,-0.002736806,-0.049976979,0,-0.019499456,-0.005640822,-0.04823485,0.333169931,-0.999110278,0.342932188,0.000358472
11/19/2016 23:00,1.652399444,0.130761806,-0.335283588,-0.288823819,-1.363575625,-0.225637234,-0.276992546,-0.004891713,-0.002532963,-0.200319468,-0.050866366,-0.061191435,-1.330453345,-0.002732338,-0.062620093,0,-0.019903356,-0.013218924,-0.086776169,0.120574016,-1.531825428,0.130761806,-0.007488056
11/18/2016 23:00,1.582761076,0.228963449,-0.398950845,-0.344529583,-1.238231493,-0.204343171,-0.335259688,-0.010314248,-0.002478009,-0.065594757,-0.0508989,-0.000699583,-1.126265567,-0.002854988,-0.057202697,0,-0.074649606,-0.037316319,-0.088686204,0.218919363,-1.363841713,0.228963449,0.000065498
11/17/2016 23:00,2.130777014,0.167653519,-0.474011771,-0.167816933,-1.962960081,-0.376818831,-0.396634641,-0.024039225,-0.002595694,-0.217502824,-0.050742211,-0.060844363,-1.83370691,-0.263269201,-0.059389815,0,-0.081875185,-0.047377986,0.000264387,0.157584745,-1.973192269,0.167653519,0.000140637
11/16/2016 23:00,2.2254125,0.367123588,-0.426479456,-0.630801632,-1.594610868,-0.159787153,-0.36400919,-0.008832824,-0.002558426,-0.150789294,-0.051079016,-0.000702581,-1.476996308,-0.371386111,-0.054520255,0,-0.082342465,-0.035272095,-0.079402963,0.357623472,-1.867789028,0.367123588,0.000049595
11/15/2016 23:00,1.255422546,0.276781852,-0.408133681,-0.156950567,-1.098471979,-0.151013588,-0.345849132,-0.008778947,-0.002469491,-0.037153576,-0.051036111,-0.05679147,-1.020259583,-0.010517245,-0.051729028,0,-0.046168252,-0.032044144,-0.040755984,0.266389965,-0.989032581,0.276781852,-0.00053669
11/14/2016 23:00,1.42525412,0.400972755,-0.302166215,-0.372448241,-1.05280588,-0.149397257,-0.243841539,-0.004553669,-0.002485266,-0.028914977,-0.051285741,-0.000806435,-0.951799595,-0.123034109,-0.057431609,0,-0.066534433,-0.034471852,-0.042713912,0.390354456,-1.034899664,0.400972755,-0.007778438
11/13/2016 23:00,1.395322569,0.353104873,-0.2361589,-0.273670671,-1.121651898,-0.157656296,-0.177756759,-0.004518079,-0.002480127,-0.029609745,-0.051403935,-0.062466343,-1.013798414,-0.043225729,-0.057140405,0,-0.07279397,-0.035059514,-0.043404271,0.343091655,-1.052230914,0.353104873,-0.00013765
11/12/2016 23:00,1.630652245,0.103019873,-0.217778912,-0.333195486,-1.297456759,-0.302903692,-0.159738542,-0.00452985,-0.00249809,-0.108142338,-0.051012431,-0.000804016,-1.175480463,-0.010322685,-0.045315856,0,-0.077855359,-0.044120938,-0.042834398,0.092055972,-1.538596273,0.103019873,-0.00010956
11/11/2016 23:00,1.861290787,0.251126956,-0.200607847,-0.246673542,-1.614617245,-0.176273333,-0.142280602,-0.004596632,-0.00251456,-0.128468333,-0.051216053,-0.065772917,-1.351994942,-0.15400184,-0.066584815,0,-0.181911597,-0.080710706,-0.07888213,0.240910174,-1.620380613,0.251126956,-0.000349502
11/10/2016 23:00,1.156688322,0.31222338,-0.317439144,-0.084072488,-1.072615833,-0.12386809,-0.258792477,-0.004572593,-0.002524132,-0.090216933,-0.051549942,-0.000738484,-0.976624583,-0.002717407,-0.048749757,0,-0.065366794,-0.030624456,-0.037559688,0.302311678,-0.854376644,0.31222338,-0.004244699
11/9/2016 23:00,1.331108067,0.386675463,-0.338606238,-0.319467685,-1.011640382,-0.109273542,-0.280042454,-0.004509942,-0.002506481,-0.018620648,-0.051547361,-0.012514468,-0.916008843,-0.002746389,-0.054563484,0,-0.063016725,-0.032614815,-0.043110012,0.377228692,-0.953879375,0.386675463,-0.002403727
11/8/2016 23:00,1.330399259,0.353933495,-0.288795984,-0.34122331,-0.989175949,-0.169829653,-0.229803403,-0.004527326,-0.002527569,-0.025235694,-0.051937685,-0.016983183,-0.909230741,-0.002753542,-0.055222025,0,-0.047490081,-0.032455127,-0.042598808,0.343663241,-0.986736019,0.353933495,0.000102882
11/7/2016 23:00,1.461901863,0.411850567,-0.327343576,-0.422736563,-1.039165301,-0.154058808,-0.267755775,-0.004605752,-0.002554965,-0.046905023,-0.052427083,-0.027939502,-0.926349421,-0.002798461,-0.046462963,0,-0.078591539,-0.03422434,-0.039965486,0.401596736,-1.060305127,0.411850567,0.000011088
11/6/2016 23:00,1.283877303,0.302711042,-0.33405066,-0.302173183,-0.98170412,-0.104106458,-0.274663206,-0.004578333,-0.002531713,-0.02732375,-0.052277407,-0.000705486,-0.902839248,-0.002805324,-0.040076192,0,-0.047635463,-0.03122941,-0.088934144,0.292669606,-0.991207697,0.302711042,-0.000043553
11/6/2016 0:00,1.379426528,0.430493252,-0.364653264,-0.039192512,-1.340234016,-0.339549074,-0.305313704,-0.004558831,-0.002587477,-0.044300822,-0.052193252,-0.023730255,-1.21710728,-0.077610197,-0.042848831,0,-0.077255174,-0.045871563,-0.041780995,0.420656944,-0.958769583,0.430493252,-0.002850938
11/5/2016 0:00,1.36191044,0.061853113,-0.322994838,-0.044301632,-1.317608808,-0.197971262,-0.263985903,-0.004591215,-0.002566493,-0.074938368,-0.051851227,-0.031223808,-1.207613438,-0.240779178,-0.051712477,0,-0.07458566,-0.035409711,-0.042931377,0.050428715,-1.311481725,0.061853113,-0.005111377
11/4/2016 0:00,1.70846625,0.499998426,-0.395369514,-0.039633056,-1.668833194,-0.204613461,-0.335890521,-0.004705498,-0.002647292,-0.182451678,-0.052126204,-0.031814826,-1.565443715,-0.353582731,-0.05402478,0,-0.0659839,-0.037405579,-0.040443403,0.490534421,-1.217931829,0.499998426,0.000127512
11/3/2016 0:00,1.516413403,0.426553148,-0.330913646,-0.397021713,-1.11939169,-0.118795324,-0.271171863,-0.00460044,-0.002554456,-0.058197257,-0.052586887,-0.000806412,-1.003801076,-0.001157465,-0.063925752,0,-0.082981134,-0.032609479,-0.043113194,0.417215289,-1.099198113,0.426553148,-0.000373866
11/2/2016 0:00,1.28477787,0.105491435,-0.381056644,-0.117407454,-1.167370417,-0.160963322,-0.321798356,-0.004551215,-0.002542199,-0.026872662,-0.052164873,-0.027872951,-1.080718935,-0.001140185,-0.051169051,0,-0.054658657,-0.031992824,-0.042436539,0.094283484,-1.190494387,0.105491435,-0.000286157
11/1/2016 0:00,1.949390023,0.302690451,-0.369714838,-0.682430023,-1.26696,-0.256741644,-0.310303912,-0.004608866,-0.002578426,-0.066767373,-0.052223634,-0.031209236,-1.163192662,-0.01548706,-0.059705382,0,-0.064435139,-0.039332199,-0.085291319,0.292199525,-1.657190498,0.302690451,-0.004847465
10/31/2016 0:00,1.152612292,0.391549016,-0.419542442,-0.039433947,-1.113178345,-0.173731701,-0.360202813,-0.004602569,-0.002556481,-0.021847743,-0.052180579,-0.026311725,-1.005920093,-0.002969248,-0.048407326,0,-0.073484873,-0.03377338,-0.043393079,0.37990706,-0.772705231,0.391549016,-0.002509479
10/30/2016 0:00,1.724639988,0.164919896,-0.468177049,-0.041456227,-1.683183762,-0.353079248,-0.409178854,-0.004607894,-0.002613935,-0.085172847,-0.051776366,-0.030997188,-1.527018507,-0.182602049,-0.052997593,0,-0.100147558,-0.056017697,-0.04498287,0.154353021,-1.570286968,0.164919896,0.000153958
10/29/2016 0:00,2.211615532,0.239879433,-0.343628438,-0.045304757,-2.166310775,-0.32383765,-0.284028553,-0.004833113,-0.002702963,-0.295745116,-0.052063808,-0.057732882,-1.896544653,-0.245667546,-0.060247303,0,-0.185695324,-0.084070799,-0.043130891,0.229533252,-1.98208228,0.239879433,-0.002981748
10/28/2016 0:00,1.669538507,0.463303218,-0.34264015,-0.042756088,-1.626782419,-0.243525405,-0.282865185,-0.00469728,-0.00263265,-0.106136308,-0.052445035,-0.059100486,-1.500565822,-0.249178275,-0.049531574,0,-0.084999433,-0.041217164,-0.040656921,0.453606227,-1.21593228,0.463303218,-0.005312199
10/27/2016 0:00,1.473865648,0.215123426,-0.367170475,-0.381737269,-1.09212838,-0.167577604,-0.307698681,-0.004590949,-0.002565648,-0.034591979,-0.052315197,-0.000761123,-0.998615995,-0.002821563,-0.047952083,0,-0.061103843,-0.032408542,-0.042797685,0.204352627,-1.269513021,0.215123426,0.000182743
10/26/2016 0:00,1.089739236,0.051849248,-0.369837766,-0.038867153,-1.050872083,-0.129178704,-0.310318657,-0.004622488,-0.002554363,-0.044983519,-0.052342257,-0.026689039,-0.973736713,-0.002841713,-0.049569699,0,-0.047169086,-0.029966285,-0.041909977,0.039383079,-1.050356157,0.051849248,0.000096262
10/25/2016 0:00,1.644757523,0.387309225,-0.364906204,-0.527817963,-1.11693956,-0.16807353,-0.305163692,-0.004640602,-0.002574352,-0.052166609,-0.052527558,-0.028778831,-1.001190486,-0.011142662,-0.051028252,0,-0.078421227,-0.037327847,-0.076814236,0.378012488,-1.266745035,0.387309225,0.000105938
10/24/2016 0:00,1.463439086,0.100020984,-0.355581007,-0.132322755,-1.331116331,-0.257364259,-0.296066134,-0.004619687,-0.002593993,-0.049455926,-0.052301192,-0.020936597,-1.220327477,-0.085870602,-0.059614097,0,-0.069668032,-0.041120822,-0.04166309,0.089585741,-1.373853345,0.100020984,-0.006677975
10/23/2016 0:00,2.239626863,0.446703472,-0.295799549,-0.087994236,-2.151632627,-0.544455567,-0.23588419,-0.004836227,-0.002741123,-0.307584468,-0.052338009,-0.053607025,-1.98027,-0.187534375,-0.084333449,0,-0.11499772,-0.056364907,-0.043372211,0.437515451,-1.802111412,0.446703472,0.000113414
10/22/2016 0:00,1.132755602,0.554292894,-0.375962292,-0.04457787,-1.088177731,-0.116258137,-0.316218866,-0.004635289,-0.00256772,-0.029691806,-0.052540417,-0.017995405,-0.993167894,-0.069750058,-0.044191782,0,-0.063621794,-0.031388044,-0.043604606,0.544390532,-0.588365069,0.554292894,0.000165104
10/21/2016 0:00,1.711094155,0.362092986,-0.326675046,-0.039574769,-1.671519387,-0.457581771,-0.266745521,-0.004808819,-0.00268816,-0.284027014,-0.052432546,-0.04039294,-1.562404306,-0.002783866,-0.058012731,0,-0.065529815,-0.043585266,-0.042031829,0.352131725,-1.358962431,0.362092986,-0.000594433
10/20/2016 0:00,1.660497477,0.342332697,-0.340157106,-0.534252604,-1.126244873,-0.177008785,-0.280347523,-0.004709711,-0.002578935,-0.088397998,-0.052520938,-0.029023935,-1.025529699,-0.002836065,-0.058507153,0,-0.066771979,-0.033943194,-0.07937566,0.331930926,-1.328566551,0.342332697,-0.007581829
10/19/2016 0:00,1.489257743,0.274568403,-0.386591771,-0.157217905,-1.332039838,-0.153188681,-0.326675428,-0.004729664,-0.002596134,-0.128765475,-0.052590544,-0.026120498,-1.232333843,-0.002898461,-0.050613681,0,-0.066560313,-0.033145683,-0.040537315,0.264511771,-1.224745972,0.274568403,0.000038553
10/18/2016 0:00,1.777050995,0.480628264,-0.330636806,-0.428144896,-1.3489061,-0.143660035,-0.270733738,-0.004751655,-0.002594016,-0.1197725,-0.052557396,-0.029290949,-1.239720799,-0.003021655,-0.04904515,0,-0.074887523,-0.034297778,-0.043338623,0.471108762,-1.305942234,0.480628264,-0.000027002
10/17/2016 0:00,1.653354525,0.360717986,-0.363692894,-0.241293322,-1.412061204,-0.203289248,-0.307571921,-0.004715845,-0.00261147,-0.119734676,-0.048793657,-0.028606586,-1.308927616,-0.114094711,-0.045222141,0,-0.064904363,-0.038229225,-0.042356748,0.35089081,-1.302463715,0.360717986,0.000352245
10/16/2016 0:00,1.473308958,0.246069282,-0.344633542,-0.318137187,-1.155171771,-0.122016921,-0.285137199,-0.00471647,-0.002578414,-0.121635069,-0.052201458,-0.028681065,-1.03939566,-0.01172816,-0.044229769,0,-0.083335741,-0.03244037,-0.042428125,0.235479421,-1.237829537,0.246069282,-0.002391111
